id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
MG32303112,Ambanizana,Ambanizana,ambanizana,MG32303112,-15.592,49.984
MG32303090,Ambinanitelo,Ambinanitelo,ambinanitelo,MG32303090,-15.117,49.518
MG32303154,Ambodimanga Rantabe,Ambodimanga Rantabe,ambodimanga-rantabe,MG32303154,-15.576,49.399
MG32303155,Anandrivola,Anandrivola,anandrivola,MG32303155,-15.816,49.608
MG32303051,Andranofotsy,Andranofotsy,andranofotsy,MG32303051,-15.391,49.796
MG32303153,Androndrono,Androndrono,androndrono,MG32303153,-15.699,49.24
MG32303111,Anjahana,Anjahana,anjahana,MG32303111,-15.349,49.877
MG32303031,Anjanazana,Anjanazana,anjanazana,MG32303031,-15.411,49.723
MG32303070,Ankofa,Ankofa,ankofa,MG32303070,-15.404,49.633
MG32303132,Ankofabe,Ankofabe,ankofabe,MG32303132,-15.485,49.614
MG32303052,Antakotako,Antakotako,antakotako,MG32303052,-15.22,49.794
MG32303133,Antsirabe Sahatany,Antsirabe Sahatany,antsirabe-sahatany,MG32303133,-15.366,49.317
MG32303113,Mahalevona,Mahalevona,mahalevona,MG32303113,-15.408,49.961
MG32303032,Manambolo,Manambolo,manambolo,MG32303032,-15.128,49.659
MG32303010,Maroantsetra,Maroantsetra,maroantsetra,MG32303010,-15.431,49.712
MG32303152,Morafeno,Morafeno,morafeno,MG32303152,-14.371,50.046
MG32303151,Rantabe,Rantabe,rantabe,MG32303151,-15.694,49.618
MG32303131,Voloina,Voloina,voloina,MG32303131,-15.568,49.516
