id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
MG22202,Ambatofinandrahana,Ambatofinandrahana,ambatofinandrahana,MG22202,9,-20.456,46.392
MG22203,Ambositra,Ambositra,ambositra,MG22203,23,-20.561,47.323
MG22204,Fandriana,Fandriana,fandriana,MG22204,13,-20.289,47.446
MG22223,Manandriana,Manandriana,manandriana,MG22223,10,-20.748,47.013
