id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
MG13105,Arivonimamo,Arivonimamo,arivonimamo,MG13105,22,-19.045,47.248
MG13112,Miarinarivo,Miarinarivo,miarinarivo,MG13112,14,-18.928,46.805
MG13113,Soavinandriana,Soavinandriana,soavinandriana,MG13113,15,-19.219,46.544
