id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
MG42409031,Ambanjabe,Ambanjabe,ambanjabe,MG42409031,-15.615,47.695
MG42409171,Ambodimahabibo,Ambodimahabibo,ambodimahabibo,MG42409171,-15.75,48.176
MG42409112,Ambodisakoana,Ambodisakoana,ambodisakoana,MG42409112,-15.438,47.929
MG42409172,Ambodivongo,Ambodivongo,ambodivongo,MG42409172,-15.644,48.191
MG42409092,Amparihy,Amparihy,amparihy,MG42409092,-15.787,47.685
MG42409091,Andranomeva,Andranomeva,andranomeva,MG42409091,-15.857,47.889
MG42409111,Leanja,Leanja,leanja,MG42409111,-15.548,47.876
MG42409132,Maevaranohely,Maevaranohely,maevaranohely,MG42409132,-15.865,47.282
MG42409150,Marovato,Marovato,marovato,MG42409150,-14.549,49.653
MG42409010,Port Berge,Port Berge,port-berge,MG42409010,-15.577,47.638
MG42409190,Port Berge II,Port Berge II,port-berge-ii,MG42409190,-15.566,47.586
MG42409050,Tsarahasina,Tsarahasina,tsarahasina,MG42409050,-15.787,47.526
MG42409032,Tsaratanana I,Tsaratanana I,tsaratanana-i,MG42409032,-15.655,47.829
MG42409070,Tsiningia,Tsiningia,tsiningia,MG42409070,-15.607,47.346
MG42409131,Tsinjomitondraka,Tsinjomitondraka,tsinjomitondraka,MG42409131,-15.641,47.217
