id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
MG43404112,Ambalajia,Ambalajia,ambalajia,MG43404112,-16.778,46.895
MG43404131,Ambalanjanakomby,Ambalanjanakomby,ambalanjanakomby,MG43404131,-16.75,47.11
MG43404171,Andriba,Andriba,andriba,MG43404171,-17.651,46.777
MG43404092,Antanimbary,Antanimbary,antanimbary,MG43404092,-17.219,46.842
MG43404091,Antsiafabositra,Antsiafabositra,antsiafabositra,MG43404091,-17.291,47.008
MG43404050,Bemokotra,Bemokotra,bemokotra,MG43404050,-17.046,46.691
MG43404032,Beratsimanina,Beratsimanina,beratsimanina,MG43404032,-16.879,46.899
MG43404192,Madiromirafy,Madiromirafy,madiromirafy,MG43404192,-16.823,46.816
MG43404010,Maevatanana I,Maevatanana I,maevatanana-i,MG43404010,-16.959,46.827
MG43404031,Maevatanana II,Maevatanana II,maevatanana-ii,MG43404031,-16.986,46.904
MG43404172,Mahatsinjo,Mahatsinjo,mahatsinjo,MG43404172,-17.742,47.014
MG43404070,Mahazoma,Mahazoma,mahazoma,MG43404070,-17.28,46.633
MG43404191,Mangabe,Mangabe,mangabe,MG43404191,-16.751,46.782
MG43404150,Maria,Maria,maria,MG43404150,-17.3,46.429
MG43404132,Marokoro,Marokoro,marokoro,MG43404132,-16.907,47.161
MG43404173,Morafeno,Morafeno,morafeno,MG43404173,-14.371,50.046
MG43404111,Tsararano,Tsararano,tsararano,MG43404111,-16.758,46.963
