id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
MG41405,Ambato Boeni,Ambato Boeni,ambato-boeni,MG41405,11,-16.718,46.558
MG41401,Mahajanga I,Mahajanga I,mahajanga-i,MG41401,2,-15.68,46.344
MG41415,Mahajanga II,Mahajanga II,mahajanga-ii,MG41415,9,-15.594,46.739
MG41406,Marovoay,Marovoay,marovoay,MG41406,12,-16.229,46.657
MG41407,Mitsinjo,Mitsinjo,mitsinjo,MG41407,7,-16.15,45.933
MG41403,Soalala,Soalala,soalala,MG41403,3,-16.649,45.399
