id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
MG22203210,Alakamisy Ambohijato,Alakamisy Ambohijato,alakamisy-ambohijato,MG22203210,-20.599,47.31
MG22203250,Ambalamanakana,Ambalamanakana,ambalamanakana,MG22203250,-20.755,47.22
MG22203390,Ambatofitorahana,Ambatofitorahana,ambatofitorahana,MG22203390,-20.79,47.173
MG22203551,Ambinanindrano,Ambinanindrano,ambinanindrano,MG22203551,-20.099,48.334
MG22203491,Ambohimitombo I,Ambohimitombo I,ambohimitombo-i,MG22203491,-20.751,47.423
MG22203492,Ambohimitombo II,Ambohimitombo II,ambohimitombo-ii,MG22203492,-20.619,47.447
MG22203010,Ambositra I,Ambositra I,ambositra-i,MG22203010,-20.534,47.244
MG22203030,Ambositra II,Ambositra II,ambositra-ii,MG22203030,-20.52,47.263
MG22203090,Andina,Andina,andina,MG22203090,-20.55,47.145
MG22203050,Ankazoambo,Ankazoambo,ankazoambo,MG22203050,-20.596,47.26
MG22203410,Antoetra,Antoetra,antoetra,MG22203410,-20.821,47.359
MG22203190,Fahizay,Fahizay,fahizay,MG22203190,-20.507,47.333
MG22203310,Ihadilanana,Ihadilanana,ihadilanana,MG22203310,-20.448,47.043
MG22203290,Ilaka Centre,Ilaka Centre,ilaka-centre,MG22203290,-20.315,47.15
MG22203110,Imerina Imady,Imerina Imady,imerina-imady,MG22203110,-20.534,47.323
MG22203130,Ivato,Ivato,ivato,MG22203130,-22.437,47.239
MG22203070,Ivony Miaramiasa,Ivony Miaramiasa,ivony-miaramiasa,MG22203070,-20.582,47.172
MG22203230,Kianjandrakefina,Kianjandrakefina,kianjandrakefina,MG22203230,-20.625,47.36
MG22203430,Mahazina Ambohipierenana,Mahazina Ambohipierenana,mahazina-ambohipierenana,MG22203430,-20.325,47.068
MG22203170,Marosoa,Marosoa,marosoa,MG22203170,-20.55,47.395
MG22203450,Sahatsiho Ambohimanjaka,Sahatsiho Ambohimanjaka,sahatsiho-ambohimanjaka,MG22203450,-20.222,47.095
MG22203150,Tsarasaotra,Tsarasaotra,tsarasaotra,MG22203150,-20.429,47.174
MG22203552,Vohidahy,Vohidahy,vohidahy,MG22203552,-20.518,47.569
