id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
MG14119072,Ambatomainty Atsimo,Ambatomainty Atsimo,ambatomainty-atsimo,MG14119072,-18.201,46.4
MG14119071,Ambohitromby,Ambohitromby,ambohitromby,MG14119071,-17.95,46.386
MG14119010,Fenoarivo Centre,Fenoarivo Centre,fenoarivo-centre,MG14119010,-18.352,46.542
MG14119031,Firavahana,Firavahana,firavahana,MG14119031,-18.592,46.791
MG14119051,Kiranomena,Kiranomena,kiranomena,MG14119051,-18.279,46.102
MG14119053,Mahajeby,Mahajeby,mahajeby,MG14119053,-18.021,46.016
MG14119032,Morarano Maritampona,Morarano Maritampona,morarano-maritampona,MG14119032,-18.665,47.022
MG14119052,Tsinjoarivo 22,Tsinjoarivo 22,tsinjoarivo-22,MG14119052,-18.28,45.842
