id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
MG41407092,Ambarimaninga,Ambarimaninga,ambarimaninga,MG41407092,-16.466,45.962
MG41407030,Antongomena Bevary,Antongomena Bevary,antongomena-bevary,MG41407030,-15.921,45.927
MG41407012,Antseza,Antseza,antseza,MG41407012,-16.259,45.853
MG41407091,Bekipay,Bekipay,bekipay,MG41407091,-16.251,46.054
MG41407070,Katsepy,Katsepy,katsepy,MG41407070,-15.913,46.141
MG41407050,Matsakabanja,Matsakabanja,matsakabanja,MG41407050,-15.96,45.728
MG41407011,Mitsinjo,Mitsinjo,mitsinjo,MG41407011,-22.777,43.894
