id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
MG53519,Amboasary-Atsimo,Amboasary-Atsimo,amboasary-atsimo,MG53519,16,-24.509,46.357
MG53517,Betroka,Betroka,betroka,MG53517,21,-23.412,45.85
MG53515,Taolagnaro,Taolagnaro,taolagnaro,MG53515,27,-24.588,46.948
