id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
MG53515112,Ambatoabo,Ambatoabo,ambatoabo,MG53515112,-24.783,46.645
MG53515230,Ampasimena,Ampasimena,ampasimena,MG53515230,-24.396,47.074
MG53515031,Ampasy Nahampoana,Ampasy Nahampoana,ampasy-nahampoana,MG53515031,-24.938,46.981
MG53515252,Analamary,Analamary,analamary,MG53515252,-23.262,45.778
MG53515114,Analapatsy,Analapatsy,analapatsy,MG53515114,-25.156,46.69
MG53515115,Andranobory,Andranobory,andranobory,MG53515115,-25.127,46.569
MG53515090,Ankaramena,Ankaramena,ankaramena,MG53515090,-25.015,46.743
MG53515113,Ankariera,Ankariera,ankariera,MG53515113,-25.013,46.607
MG53515210,Bevoay,Bevoay,bevoay,MG53515210,-24.503,47.046
MG53515192,Emagnobo,Emagnobo,emagnobo,MG53515192,-24.637,47.001
MG53515170,Enakara-Haut,Enakara-Haut,enakara-haut,MG53515170,-24.609,46.867
MG53515151,Enaniliha,Enaniliha,enaniliha,MG53515151,-24.686,46.792
MG53515152,Fenoevo-Efita,Fenoevo-Efita,fenoevo-efita,MG53515152,-24.719,46.901
MG53515010,Fort-Dauphin,Fort-Dauphin,fort-dauphin,MG53515010,-25.02,46.981
MG53515132,Iaboakoho,Iaboakoho,iaboakoho,MG53515132,-24.618,47.179
MG53515051,Ifarantsa,Ifarantsa,ifarantsa,MG53515051,-24.891,46.9
MG53515052,Isaka-Ivondro,Isaka-Ivondro,isaka-ivondro,MG53515052,-24.802,46.847
MG53515131,Mahatalaky,Mahatalaky,mahatalaky,MG53515131,-24.744,47.062
MG53515071,Manambaro,Manambaro,manambaro,MG53515071,-24.971,46.806
MG53515251,Manantenina,Manantenina,manantenina,MG53515251,-24.379,47.264
MG53515053,Mandiso,Mandiso,mandiso,MG53515053,-24.861,46.804
MG53515032,Mandromondromotra,Mandromondromotra,mandromondromotra,MG53515032,-24.939,47.066
MG53515191,Ranomafana,Ranomafana,ranomafana,MG53515191,-24.5,46.914
MG53515111,Ranopiso,Ranopiso,ranopiso,MG53515111,-25.043,46.676
MG53515072,Sarisambo,Sarisambo,sarisambo,MG53515072,-25.108,46.794
MG53515033,Soanierana,Soanierana,soanierana,MG53515033,-25.003,46.913
MG53515253,Soavary,Soavary,soavary,MG53515253,-24.114,47.222
