id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
MG72710170,Ambalabe,Ambalabe,ambalabe,MG72710170,-15.19,50.351
MG72710190,Ambinanifaho,Ambinanifaho,ambinanifaho,MG72710190,-14.639,50.111
MG72710210,Ambohitralanana,Ambohitralanana,ambohitralanana,MG72710210,-15.362,50.372
MG72710030,Ampahana,Ampahana,ampahana,MG72710030,-14.717,50.164
MG72710272,Ampanavoana,Ampanavoana,ampanavoana,MG72710272,-15.578,50.212
MG72710050,Ampohibe,Ampohibe,ampohibe,MG72710050,-15.059,50.305
MG72710152,Andampy,Andampy,andampy,MG72710152,-14.94,49.912
MG72710010,Antalaha Ambonivohitra,Antalaha Ambonivohitra,antalaha-ambonivohitra,MG72710010,-14.906,50.25
MG72710110,Antananambo,Antananambo,antananambo,MG72710110,-14.916,50.074
MG72710070,Antombana,Antombana,antombana,MG72710070,-15.007,50.143
MG72710090,Antsahanoro,Antsahanoro,antsahanoro,MG72710090,-14.815,50.138
MG72710250,Antsambalahy,Antsambalahy,antsambalahy,MG72710250,-14.734,49.948
MG72710230,Lanjarivo,Lanjarivo,lanjarivo,MG72710230,-14.608,50.015
MG72710130,Marofinaritra,Marofinaritra,marofinaritra,MG72710130,-15.22,50.064
MG72710151,Sarahandrano,Sarahandrano,sarahandrano,MG72710151,-14.797,50.032
MG72710271,Vinanivao,Vinanivao,vinanivao,MG72710271,-15.814,50.16
