id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
MG23206,Ifanadiana,Ifanadiana,ifanadiana,MG23206,13,-21.071,47.611
MG23211,Ikongo,Ikongo,ikongo,MG23211,15,-21.855,47.392
MG23210,Manakara Atsimo,Manakara Atsimo,manakara-atsimo,MG23210,45,-21.964,47.899
MG23209,Mananjary,Mananjary,mananjary,MG23209,29,-21.236,48.106
MG23207,Nosy-Varika,Nosy-Varika,nosy-varika,MG23207,18,-20.536,48.122
MG23212,Vohipeno,Vohipeno,vohipeno,MG23212,19,-22.341,47.683
