id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
MG52516,Ambovombe-Androy,Ambovombe-Androy,ambovombe-androy,MG52516,19,-24.799,45.796
MG52518,Bekily,Bekily,bekily,MG52518,19,-24.27,45.444
MG52513,Beloha,Beloha,beloha,MG52513,6,-25.05,44.938
MG52514,Tsihombe,Tsihombe,tsihombe,MG52514,7,-25.344,45.472
